original_code,original_name,translated_name,HCAT3_name,HCAT3_code
387,TILO,Tilia tree,other_tree_wood_forest,3306990000
388,YUCA,YUCCA?,other_flowers_ornamental_plants,3301089900
389,PINO,PINE TREE,other_tree_wood_forest,3306990000
390,HABONCILLO,Field Beans,beans,3301020100
391,CEREZO DE MAHOMA,Mahaleb Cherrz,cherry_cherries,3303010400
392,MEZCLA ALUBIA-MAÍZ,BEAN-CORN MIXTURE,beans,3301020100
393,ESCANDA,Emmer,emmer,3301011200
394,ESCAÑA,Spelt,spelt,3301011000
395,PANIZO,Maiz,grain_maize_corn_popcorn,3301010600
397,JUDÍA ESCARLATA,SCARLET Runner BEAN,beans,3301020100
398,RAMIO,Ramie,fibre_crops,3301061100
399,SÉSAMO,SESAME,oilseed_crops,3301060800
401,CEBOLLINO,CHIVE,chives,3301220100
402,ACEDERILLA,SORREL,sorrel,3301310700
403,ANÍS ESTRELLADO,STAR ANISE,anise_aniseed,3301061205
404,BOTÓN DE ORO,Meadow buttercup,not_known_and_other,3399000000
406,CHUPAMIELES,Anchusa officinalis,borage,3301061209
409,DEDALERA O DIGITAL,Foxglove,other_flowers_ornamental_plants,3301089900
410,CICUTA,HEMLOCK,not_known_and_other,3399000000
411,JABONERA,Wild Sweet William,not_known_and_other,3399000000
412,MALVA COMÚN,COMMON MALLOW,sida_virginia_mallow,3304030000
413,PULMONARIA,Lungwort,other_flowers_ornamental_plants,3301089900
414,CARDO DE FULLER,Wild teasel (honey plant/ornamental),other_flowers_ornamental_plants,3301089900
415,TÁRTAGO,Caper Spurge,not_known_and_other,3399000000
416,PATACA,Jerusalem artichoke,topinambur_jerusalem_artichoke,3301180000
417,CANÓNIGO,Lambs lettuce,lambs_lettuce_rapunzel,3301310500
418,ACEDERA,Sorrel,sorrel,3301310700
419,BERRO HORTELANO,GARDEN CRESS,cress,3301210300
420,RUIBARBO,RHUBARB,rhubarb,3301230000
421,VERDOLAGA,PURSLANE,purslane,3301240000
422,KIWANO,KIWANO,cucurbits,3301140000
423,TOMATILLO,TOMATILLO,berries_berry_species,3303020000
424,ALCACHOFA CHINA,Chinese artichoke,stachys_hedgenettle_chinese_artichoke,3301061235
425,GALANGA MENOR,Galangal,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
426,PEREJIL TUBEROSO,Parsley,parsly,3301061227
427,RÁBANO PICANTE,HORSERADISH,horseradish,3301210400
428,JUDÍA DE LIMA,Lima Bea,beans,3301020100
429,COLLEJA,Bladder campion,other_salads_lettuce_leaf_vegetables,3301319900
430,BERGAMOTO,Bergamot,citrus_plantations,3303040000
431,CIDRO,CITRUS,citrus_plantations,3303040000
432,LIMÓN MANDARINA,Rangpur lime,citrus_plantations,3303040000
433,LIMERO DULCE,Palestinian SWEET LIME,citrus_plantations,3303040000
434,LIMÓN DULCE DEL MEDITERRÁNEO,Sweet Lime (Citrus limetta),citrus_plantations,3303040000
435,NARANJO MORUNO,Myrtle leaved orange tree,citrus_plantations,3303040000
436,ACEROLO,Mediterranean Medlar (crataegus azarolus),crataegus_hawthorn,3303080300
437,GUINDO,Sour Cherry,cherry_cherries,3303010400
438,SAUCO,Elderberry ,elder_elderberry,3303080400
439,ESPINO AMARILLO,SEA BUCKTHORN,hippophae_sea_buckthorns_seaberry,3303020800
440,PITA,Century Plant,other_flowers_ornamental_plants,3301089900
441,TÉ,TEA,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
442,MIMBRERA,Osier,willows_osiers,3306080000
443,BAMBÚ,BAMBOO,other_flowers_ornamental_plants,3301089900
444,ZUMAQUE,SUMAC,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
445,COL CRESPA,Curly kale,kale,3301210208
446,SERRADELLA,SERRADELLA,serradella,3301084200
447,MEZCLA CEREAL-RAYGRASS,CEREAL-RYEGRASS MIXTURE,cereal,3301010000
448,MEZCLA AVENA-MAÍZ,OAT-CORN MIXTURE,oats,3301010500
449,MEZCLA HABA-VEZA,BEAN-VETCHES MIXTURE,beans,3301020100
450,MEZCLA CEBADA-TRIGO,BARLEY-WHEAT MIXTURE,barley,3301010400
451,MEZCLA CENTENO-TRIGO,RYE-WHEAT MIXTURE,rye,3301010300
452,MEZCLA AVENA-MAÍZ-VEZA,OAT-CORN-VETCHES MIXTURE,oats,3301010500
453,MEZCLA CEBADA-MAÍZ-VEZA,BARLEY-CORN-VETCHES MIXTURE,barley,3301010400
454,MEZCLA ALTRAMUZ-AVENA,LUPINE-OATS MIXTURE,sweet_lupins,3301020700
455,MEZCLA AVENA-CENTENO,OAT-RYE MIXTURE,oats,3301010500
456,MEZCLA CENTENO-MAÍZ,RYE-CORN MIXTURE,rye,3301010300
457,MEZCLA MAÍZ-SORGO,CORN-SORGHUM MIXTURE,grain_maize_corn_popcorn,3301010600
458,MARALFALFA,MARALFALFA,poaceae_grasses,3301090200
459,TEDERA,Arabian pea,legumes_harvested_green,3301090300
460,CAUPÍ,Black-eyed pea,beans,3301020100
461,MELILOTO AMARILLO ,YELLOW SWEET CLOVER,clover,3301090303
462,OJO DE BUEY,Velvet bean,legumes_from_trees,3303110000
463,CHOISUM,CHOISUM,other_brassica_oleracea_cabbage,3301210299
464,BRÓCOLI CHINO,Kai-lan,gai_lan,3301210207
465,BATATA ACUÁTICA,Water spinach,other_salads_lettuce_leaf_vegetables,3301319900
466,CEBOLLINO CHINO,CHINESE CHIVES,other_salads_lettuce_leaf_vegetables,3301319900
467,LEMONGRASS,LEMONGRASS,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
468,ESPINACA DE MALABAR,MALABAR SPINACH,other_salads_lettuce_leaf_vegetables,3301319900
469,LUFFA,LUFFA,pumpkin_squash_gourd,3301140400
470,JUDÍA DE EGIPTO,Lablab purpureus,legumes_dried_pulses_protein_crops,3301020000
471,CALABAZA AMARGA,BITTER GOURD,pumpkin_squash_gourd,3301140400
472,PEPINO CULEBRA,Armenian cucumber,cucurbits,3301140000
473,CALABAZA CHINA,Wax gourd,pumpkin_squash_gourd,3301140400
474,AROS EGIPCIOS,Arum maculatum,other_flowers_ornamental_plants,3301089900
475,RÁBANO SILVESTRE,Wild radish,radish,3301290600
477,SALSIFÍ,SALSIFY,salsify,3301084000
478,COLINABO,SWEDE,swede_rutabaga,3301210500
479,ESCORZONERA,Black salsify,salsify,3301084000
480,BARBAREA,Winter cress,cress,3301210300
481,NUEZ DE COLA,Kola nut,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
482,ALTRAMUZ AZUL,Blue Lupin,sweet_lupins,3301020700
483,VEZA VELLOSA,Hairy vetch ,vetches,3301090305
484,GRELOS,Rapini,other_brassica_oleracea_cabbage,3301210299
485,BAYAS DE GOJI,GOJI BERRIES,berries_berry_species,3303020000
486,ALVERJA HÚNGARA,HUNGARIAN PEA,peas,3301020600
487,CALIFORNIA BLUEBELL,CALIFORNIA BLUEBELL (phacelia),phacelia,3301061400
488,BISERRULA,BISERRULA,legumes_harvested_green,3301090300
489,GRAMA COMÚN,Scutch grass,poaceae_grasses,3301090200
490,MEDICAGO,MEDICAGO,legumes_harvested_green,3301090300
491,ESPIGUILLA DE BURRO,Soft brome,poaceae_grasses,3301090200
492,AÑIL,True indigo,legumes_harvested_green,3301090300
493,ÍNDIGO CHINO,Chinese indigo,buckwheat,3301150200
199,PINOS,PINE TREES,other_tree_wood_forest,3306990000
496,MEZCLA RAYGRASS-TREBOL,RYEGRASS-CLOVER MIXTURE,lolium_ryegrass,3301090205
