original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
SPL,Surface pastorale - ressources fourragères ligneuses prédominantes,Pastoral area - predominant woody fodder resources,pasture_meadow_grassland_grass,3302000000,other_tree_wood_forest,3306990000
SRI,Sarriette,Summer savory,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
SRS,Sarrasin,Buckwheat,buckwheat,3301150200,buckwheat,3301150200
TAB,Tabac,Tobacco,tobacco,3301060100,tobacco,3301060100
TCR,Taillis à courte rotation,Short rotation coppice,tree_wood_forest,3306000000,other_tree_wood_forest,3306990000
THY,Thym,Thyme,thyme,3301061237,thyme,3301061237
TOM,Tomate,Tomato,tomato,3301280000,tomato,3301280000
TOP,Topinambour,Jerusalem artichoke,topinambur_jerusalem_artichoke,3301290900,topinambur_jerusalem_artichoke,3301290900
TOT,Tomate pour transformation,Tomato for processing,tomato,3301280000,tomato,3301280000
TR6,Trèfle implanté pour la récolte 2016,Clover planted for the 2016 harvest,clover,3301090303,clover,3301090303
TR7,Trèfle implanté pour la récolte 2017,Clover planted for the 2017 harvest,clover,3301090303,clover,3301090303
TR8,Trèfle implanté pour la récolte 2018,Clover planted for the 2018 harvest,clover,3301090303,clover,3301090303
TRD,Trèfle déshydraté,Dehydrated clover,clover,3301090303,clover,3301090303
TRE,Autre trèfle,Other clover,clover,3301090303,clover,3301090303
TRN,Tournesol,Sunflower,sunflower,3301060500,sunflower,3301060500
TRU,Truffière (chênaie de plants mycorhizés),Truffle patch (oak grove of mycorrhizal trees),truffle,3304040000,truffle,3304040000
TTH,Triticale d’hiver,Winter triticale,winter_triticale,3301010801,winter_triticale,3301010801
TTP,Triticale de printemps,Spring triticale,spring_triticale,3301010802,spring_triticale,3301010802
VAL,Valériane,Valerian,valerian,3301061238,valerian,3301061238
VE6,Vesce implantée pour la récolte 2016,Vetch planted for the 2016 harvest,vetches,3301090305,vetches,3301090305
VE7,Vesce implantée pour la récolte 2017,Vetch planted for the 2017 harvest,vetches,3301090305,vetches,3301090305
VE8,Vesce implantée pour la récolte 2018,Vetch planted for the 2018 harvest,vetches,3301090305,vetches,3301090305
VED,Vesce déshydratée,Dehydrated vetch,vetches,3301090305,vetches,3301090305
VES,Autre vesce,Other vetch,vetches,3301090305,vetches,3301090305
VRC,Vigne : raisins de cuve,Vine: wine grapes,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
VRG,Verger,Orchard,orchards_fruits,3303010000,unspecified_orchards_fruits,3303019800
VRN,Vigne: raisins de cuve non en production,Vine: wine grapes not in production,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
VRT,Vigne : raisins de table,Vine: table grapes,vineyards_wine_vine_rebland_grapes,3303060000,vineyards_wine_vine_rebland_grapes,3303060000
XFE,X-Felium de 5 ans ou moins,X-Felium 5 years or younger type of forage,other_arable_land_crops,3301990000,not_known_and_other,3399000000
