original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
2748,"Peulen, zaden en opkweekmateriaal","Pulses, seeds and propagation material",legumes_dried_pulses_protein_crops,3301020000,unspecified_legumes_dried_pulses_protein_crops,3301029800
2751,"Pronkbonen, productie",Runner beans production,beans,3301020100,beans,3301020100
2752,"Pronkbonen, zaden en opkweekmateriaal",Runner beans seeds and propagation material,beans,3301020100,beans,3301020100
2753,"Raapstelen, productie",Turnip greens production,turnips,3301290800,turnips,3301290800
2754,"Raapstelen, zaden en opkweekmateriaal",Turnip greens seeds and propagation material,turnips,3301290800,turnips,3301290800
2755,"Rabarber, productie",Rhubarb production,rhubarb,3301230000,rhubarb,3301230000
2756,"Rabarber, zaden en opkweekmateriaal",Rhubarb seeds and propagation material,rhubarb,3301230000,rhubarb,3301230000
2757,"Radijs, productie",Radish production,radish,3301290600,radish,3301290600
2758,"Radijs, zaden en opkweekmateriaal",Radish seeds and propagation material,radish,3301290600,radish,3301290600
2759,"Rodekool, productie",Red cabbage production,red_cabbage,3301210210,red_cabbage,3301210210
2760,"Rodekool, zaden en opkweekmateriaal",Red cabbage seeds and propagation material,red_cabbage,3301210210,red_cabbage,3301210210
2761,"Savooiekool, productie",Savoy cabbage production,savoy_cabbage,3301210211,savoy_cabbage,3301210211
2762,"Savooiekool, zaden en opkweekmateriaal",Savoy cabbage seeds and propagation material,savoy_cabbage,3301210211,savoy_cabbage,3301210211
2763,Schorseneren; productie,salsify; production,salsify,3301084000,salsify,3301084000
2764,"Schorseneren, zaden en opkweekmateriaal",Salsify seeds and propagation material,salsify,3301084000,salsify,3301084000
2765,"Selderij, bleek- en groen-, productie",Celery bleach and green production,leaf_celery,3301250200,leaf_celery,3301250200
2766,"Selderij, bleek- en groen-, zaden en opkweekmateriaal",Celery bleach and greens seeds and propagation material,leaf_celery,3301250200,leaf_celery,3301250200
2767,"Sla, ijsberg-, productie",Lettuce iceberg production,iceberg,3301310400,iceberg,3301310400
2768,"Sla, ijsberg-, zaden en opkweekmateriaal",Lettuce iceberg seeds and propagation material,iceberg,3301310400,iceberg,3301310400
2769,"Sla; radicchio rosso, productie",Salad; radicchio rosso production,other_salads_lettuce_leaf_vegetables,3301319900,other_salads_lettuce_leaf_vegetables,3301319900
2770,"Sla; radicchio rosso, zaden en opkweekmateriaal",Salad; radicchio rosso seeds and propagation material,other_salads_lettuce_leaf_vegetables,3301319900,other_salads_lettuce_leaf_vegetables,3301319900
2771,"Sla; overig, productie",Salad; other production,salads_lettuce_leaf_vegetables,3301310000,other_salads_lettuce_leaf_vegetables,3301319900
2772,"Sla; overig, zaden en opkweekmateriaal",Salad; other seeds and propagation material,salads_lettuce_leaf_vegetables,3301310000,other_salads_lettuce_leaf_vegetables,3301319900
2773,"Spinazie, productie",Spinach production,spinach,3301310800,spinach,3301310800
2774,"Spinazie, zaden en opkweekmateriaal",Spinach seeds and propagation material,spinach,3301310800,spinach,3301310800
2775,"Spitskool, productie",pointed cabbage production,other_brassica_oleracea_cabbage,3301210299,other_brassica_oleracea_cabbage,3301210299
2776,"Spitskool, zaden en opkweekmateriaal",Pointed cabbage seeds and propagation material,other_brassica_oleracea_cabbage,3301210299,brassica_oleracea_cabbage,3301210200
2777,"Spruitkool/spruitjes, productie",Brussels sprouts production,brussels_sprouts,3301210203,brussels_sprouts,3301210203
2778,"Spruitkool/spruitjes, zaden en opkweekmateriaal",Brussels sprouts/brussels sprouts seeds and propagation material,brussels_sprouts,3301210203,brussels_sprouts,3301210203
2779,"Stamsperziebonen (=stamslabonen), productie",Main green beans (= main green beans) production,beans,3301020100,beans,3301020100
2780,"Stamsperziebonen (=stamslabonen), zaden en opkweekmateriaal",Main green beans (= main green beans) seeds and propagation material,beans,3301020100,beans,3301020100
2781,"Stoksnijbonen en stokslabonen, productie",French French beans and French green beans production,beans,3301020100,beans,3301020100
2782,"Stoksnijbonen en stokslabonen, zaden en opkweekmateriaal",French haricot beans and French green beans seeds and propagating material,beans,3301020100,beans,3301020100
2783,"Waspeen, productie","Carrot, production",carrots_daucus,3301290300,carrots_daucus,3301290300
2784,"Waspeen, zaden en opkweekmateriaal","Carrot, seeds and propagating material",carrots_daucus,3301290300,carrots_daucus,3301290300
2785,"Winterpeen, productie",Carrot production,carrots_daucus,3301290300,carrots_daucus,3301290300
2786,"Winterpeen, zaden en opkweekmateriaal",Winter carrots seeds and propagation material,carrots_daucus,3301290300,carrots_daucus,3301290300
2787,"Witlofwortel, productie",Chicory root production,chicory_chicories,3301310200,chicory_chicories,3301310200
2788,"Witlofwortel, zaden en opkweekmateriaal",Chicory root seeds and propagation material,chicory_chicories,3301310200,chicory_chicories,3301310200
2789,"Witte kool, productie",White cabbage production,white_cabbage,3301210212,white_cabbage,3301210212
2790,"Witte kool, zaden en opkweekmateriaal",White cabbage seeds and propagation material,white_cabbage,3301210212,white_cabbage,3301210212
2791,"Overige niet genoemde bladgewassen, productie",Other leaf crops not mentioned production,salads_lettuce_leaf_vegetables,3301310000,other_salads_lettuce_leaf_vegetables,3301319900
2792,"Overige niet genoemde bladgewassen, zaden en opkweekmateriaal",Other not mentioned leaf crops seeds and propagation material,salads_lettuce_leaf_vegetables,3301310000,other_salads_lettuce_leaf_vegetables,3301319900
2793,"Overige niet genoemde groenten, productie",Other vegetables not mentioned production,fresh_vegetables,3301070000,fresh_vegetables,3301070000
2794,"Overige niet genoemde groenten, zaden en opkweekmateriaal",Other vegetables seeds and propagation material not mentioned,fresh_vegetables,3301070000,fresh_vegetables,3301070000
2795,"Bloemkool, winter, productie",Cauliflower winter production,cauliflower,3301210204,cauliflower,3301210204
2796,"Bloemkool, winter, zaden en opkweekmateriaal",Cauliflower winter seeds and propagation material,cauliflower,3301210204,cauliflower,3301210204
2797,"Bloemkool, zomer, productie",Cauliflower summer production,cauliflower,3301210204,cauliflower,3301210204
2798,"Bloemkool, zomer, zaden en opkweekmateriaal",Cauliflower summer seeds and growing material,cauliflower,3301210204,cauliflower,3301210204
2799,"Prei, winter, productie",Leek winter production,leek,3301220300,leek,3301220300
2800,"Prei, winter, zaden en opkweekmateriaal",Leek winter seeds and propagation material,leek,3301220300,leek,3301220300
2801,"Prei, zomer, productie",Leek summer production,leek,3301220300,leek,3301220300
2802,"Prei, zomer, zaden en opkweekmateriaal",Leek summer seeds and propagation material,leek,3301220300,leek,3301220300
3055,Lisdodde,bulrush,bulrush,3301080600,bulrush,3301080600
3500,"Klaver, Alexandrijnse",Clover Alexandrian,clover,3301090303,clover,3301090303
3502,Bladkool,cabbage leaf,brassica_oleracea_cabbage,3301210200,brassica_oleracea_cabbage,3301210200
3503,Bladraap,turnip,turnips,3301290800,turnips,3301290800
3504,Bladrammenas,fodder radish,radish,3301290600,radish,3301290600
3505,Deder,Camelina sativa,camelina,3301061500,brassicaceae_cruciferae,3301210000
3506,Engels raaigras,perennial ryegrass,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
3507,Ethiopische mosterd,Ethiopian mustard,mustard,3301210100,mustard,3301210100
3508,Facelia,Facelia,phacelia,3301061400,phacelia,3301061400
3509,Festulolium,Festulolium,festulolium,3301090204,festulolium,3301090204
3510,Franse boekweit,French buckwheat,buckwheat,3301150200,buckwheat,3301150200
3511,"Klaver, incarnaat",Clover incarnate,clover,3301090303,clover,3301090303
3512,Italiaans raaigras,Italian ryegrass,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
3513,Westerwolds raaigras,Westerwolds ryegrass,lolium_ryegrass,3301090205,lolium_ryegrass,3301090205
3515,"Klaver, Perzische",Clover Persian,clover,3301090303,clover,3301090303
3517,Sarepta mosterd/Caliente,Sarepta mustard/Caliente,mustard,3301210100,mustard,3301210100
3519,Soedangras/Sorghum,Sudan grass/Sorghum,millet_sorghum,3301010900,unspecified_season_millet_sorghum,3301010999
3521,Stoppelknollen,Stubble Tubers,turnips,3301290800,turnips,3301290800
3522,Timothee,Timothy,timothy,3301090209,timothy,3301090209
3523,Veldbeemdgras,Field meadow grass,pasture_meadow_grassland_grass,3302000000,pasture_meadow_grassland_grass,3302000000
3524,"Klaver, witte",clover white,clover,3301090303,clover,3301090303
3736,"Vlas, vezel-",flax fiber,flax_linen,3301060701,flax_linen,3301060701
3801,"Tijdelijk onbeteelde grond, i.v.m. publieke werken",Temporarily uncultivated land due to public works,fallow_land_not_crop,3301110000,unmaintained,3308000000
3802,"Tijdelijk onbeteelde grond, anders dan voor publieke werken",Temporary uncultivated land other than for public works,fallow_land_not_crop,3301110000,unmaintained,3308000000
3803,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit een ander gewas dan gras. (EA: beheer)",Border adjacent to arable land consisting mainly of a crop other than grass. (EA: management),other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
3804,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit een ander gewas dan gras. (EA: onbeheerd)",Border adjacent to arable land consisting mainly of a crop other than grass. (EA: unattended),other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
3805,"Rietzwenkgras, industriegras",Reed fescue industrial grass,festuca_fescue,3301090202,festuca_fescue,3301090202
3807,"Rietzwenkgras, anders dan voor industriegras",Reed fescue other than for industrial grass,festuca_fescue,3301090202,festuca_fescue,3301090202
3808,Roodzwenkgras,red fescue,festuca_fescue,3301090202,festuca_fescue,3301090202
6522,Riet,reed,poaceae_grasses,3301090200,poaceae_grasses,3301090200
