original_code,original_name,translated_name,HCAT3_name,HCAT3_code,HCAT2_name,HCAT2_code
585,"Skovrejsning i projektområde, som ikke er omfattet af tilsagn",Forest establisment in project areas not included by a scheme,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
586,Offentlig skovrejsning,Public forest establisment,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
587,Skovrejsning på tidl. landbrugsjord 3,Forest establisment on former farmland 3,afforestation_reforestation,3306010000,afforestation_reforestation,3306010000
589,Bæredygtig skovdrift,Sustainable forestry,tree_wood_forest,3306000000,tree_wood_forest,3306000000
590,Bæredygtig skovdrift i Natura 2000-område,Sustainable forestry in Natura 2000 area,tree_wood_forest,3306000000,tree_wood_forest,3306000000
591,Lavskov,Coppice forest,tree_wood_forest,3306000000,tree_wood_forest,3306000000
592,Pil,Willow,willows_osiers,3306080000,willows_osiers,3306080000
593,Poppel (0-100 andre træer pr. ha),Poplar (0-100 other trees per hectare),populus,3306070000,populus,3306070000
593,Poppel,Poplar,populus,3306070000,populus,3306070000
594,El,Alder,other_tree_wood_forest,3306990000,tree_wood_forest,3306000000
596,Elefantgræs,Elephant grass,poaceae_grasses,3301090200,poaceae_grasses,3301090200
597,Rørgræs,Reed canary grass,poaceae_grasses,3301090200,temporary_grass,3301090100
602,MFO - Pil,EFA - Willow,willows_osiers,3306080000,willows_osiers,3306080000
603,MFO - Poppel,EFA - Poplar,populus,3306070000,populus,3306070000
605,MFO - Lavskov,EFA - Coppice forest,tree_wood_forest,3306000000,tree_wood_forest,3306000000
606,MFO - Poppel (100-400 andre træer pr. ha),EFA - Poplar (100-400 other trees per hectare),other_tree_wood_forest,3306990000,tree_wood_forest,3306000000
650,"Chrysanthemum Garland, frø",Chrysanthemum Garland seeds,chrysanthemum,3301080900,chrysanthemum,3301080900
651,Dildfrø,Dill seeds,anethum_dill,3301061203,anethum_dill,3301061203
652,Kinesisk kålfrø,Chinese cabbage seeds,chinese_cabbage,3301210205,chinese_cabbage,3301210205
653,Karsefrø,Cress seeds,cress,3301210300,cress,3301210300
654,Rucolafrø,Rocket Arugula seeds,rocket_arugula,3301310600,rocket_arugula,3301310600
655,Radisefrø (inklusiv olieræddikefrø),Radish seeds (including oil radish seeds),radish,3301290600,radish,3301290600
656,"Bladbedefrø, rødbedefrø",Beetroot seeds beetroot seeds,beetroot_beets,3301290200,beetroot_beets,3301290200
657,Grønkålfrø,Curly Kale seeds,kale,3301210208,kale,3301210208
659,Kålfrø (hvid- og rødkål),Cabbage seeds (white and red cabbage),brassica_oleracea_cabbage,3301210200,brassica_oleracea_cabbage,3301210200
660,Persillefrø,Parsley seeds,parsly,3301061227,parsly,3301061227
661,Kørvelfrø,Chervil seeds,chervil,3301061214,chervil,3301061214
662,Majroefrø,Turnip seeds,turnips,3301290800,turnips,3301290800
663,Pastinakfrø,Parsnip seeds,parsnips,3301290500,parsnips,3301290500
664,Skorzonerrod/skorzonerrodfrø,Scorzonera/Scorzonera seeds,root_vegetables,3301290000,root_vegetables,3301290000
666,Purløgsfrø,Chives seeds,chives,3301220100,chives,3301220100
667,Timianfrø,Thyme seeds,thyme,3301061237,thyme,3301061237
668,Blomsterfrø,Flower seeds,flowers_ornamental_plants,3301080000,flowers_ornamental_plants,3301080000
701,Grønkorn af vårbyg,Green grain of spring barley,spring_barley,3301010402,spring_barley,3301010402
702,Grønkorn af vårhvede,Green grain of spring wheat,spring_common_soft_wheat,3301010102,spring_common_soft_wheat,3301010102
703,Grønkorn af vårhavre,Green grain of spring oats,spring_oats,3301010502,spring_oats,3301010502
704,Grønkorn af vårrug,Green grain of spring rye,spring_rye,3301010302,spring_rye,3301010302
706,Grønkorn af vinterbyg,Green grain of winter barley,winter_barley,3301010401,winter_barley,3301010401
707,Grønkorn af vinterhvede,Green grain of winter wheat,winter_common_soft_wheat,3301010101,winter_common_soft_wheat,3301010101
708,Grønkorn af vinterhavre,Green grains of winter oats,winter_oats,3301010501,winter_oats,3301010501
709,Grønkorn af vinterrug,Green grains of winter rye,winter_rye,3301010301,winter_rye,3301010301
710,Grønkorn af hybridrug,Green grains of hybrid rye,rye,3301010300,rye,3301010300
711,Grønkorn af vintertriticale,Green grains of winter triticale,winter_triticale,3301010801,winter_triticale,3301010801
900,Øvrige afgrøder,Other crops,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
903,Lysåbne arealer i skov,Light and open areas in wood,tree_wood_forest,3306000000,tree_wood_forest,3306000000
907,"Naturarealer, økologisk jordbrug",Nature areas organic farming,other_arable_land_crops,3301990000,other_arable_land_crops,3301990000
921,Intern kode: Bar jord,Internal code: Bare soil,not_known_and_other,3399000000,not_known_and_other,3399000000
